codmes|cliente|edad|ingreso|sexo|flgLimaProv|flgAfBxi|grupoGiro|monto|trx
201612|00025616|[1. <=25]|[2. <=1500]|M|1|1|prodsuper|23|1
201612|00025935|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|231|6
201612|00019056|[3. <=35]|[2. <=1500]|F|1|1|prodsuper|68|2
201612|00019312|[1. <=25]||F|1|1|tiendadepar|115|1
201612|00019343|[6. <=55]|[3. <=2500]|M|0|1|tiendadepar|298|2
201612|00019394|[2. <=30]||F|0|0|tiendadepar|169|1
201612|00014530|[3. <=35]|[4. <=3500]|M|1|1|tiendadepar|148|2
201612|00014659|[2. <=30]|[3. <=2500]|F|1|0|prodsuper|206|1
201612|00013503|[5. <=45]|[3. <=2500]|F|1|0|tiendadepar|158|2
201612|00013805|[4. <=40]|[4. <=3500]|F|0|0|prodsuper|42|1
201612|00017445|[3. <=35]|[3. <=2500]|M|1|0|prodsuper|9|1
201612|00018850|[3. <=35]|[2. <=1500]|M|1|1|tiendadepar|124|1
201612|00019131|[3. <=35]|[2. <=1500]|F|1|0|tiendadepar|89|3
201612|00019243|[5. <=45]|[2. <=1500]|F|1|1|prodpersondiv|20|1
201612|00018918|[4. <=40]|[7. <=8000]|F|1|1|prodsuper|67|1
201612|00029210|[1. <=25]||F|1|1|prodsuper|109|1
201612|00019451|[2. <=30]|[2. <=1500]|M|1|0|prodsuper|19|2
201612|00031735|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|76|7
201612|00031864|[2. <=30]||M|1|0|prodsuper|42|1
201612|00032074|[3. <=35]|[2. <=1500]|M|1|1|tiendadepar|227|3
201612|00020377|[3. <=35]||M|1|1|prodsuper|181|2
201612|00031806|[1. <=25]|[3. <=2500]|F|1|1|tiendadepar|59|1
201612|00025112|[2. <=30]|[2. <=1500]|F|1|1|tiendadepar|400|1
201612|00022793|[2. <=30]|[2. <=1500]|M|1|1|prodsuper|161|23
201612|00029751|[6. <=55]|[3. <=2500]|F|1|0|prodsuper|29|1
201612|00029812|[1. <=25]|[3. <=2500]|F|1|1|prodsuper|7|2
201612|00000317|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|1031|5
201612|00010954|[3. <=35]|[3. <=2500]|F|1|1|prodlocal|23|1
201612|00011182|[4. <=40]||M|0|1|restbar|58|2
201612|00011379|[4. <=40]|[3. <=2500]|M|1|1|restbar|197|3
201612|00017437||||||restbar|13|1
201611|00032511|[7. > 55]||F|1|1|restbar|48|1
201611|00030339|[4. <=40]||F|1|0|alqbienes|650|13
201612|00003562|[6. <=55]|[6. <=6000]|M|1|1|alqbienes|793|2
201612|00003789|[4. <=40]|[3. <=2500]|M|1|1|entretenimiento|31|1
201612|00003845|[5. <=45]|[4. <=3500]|M|1|1|vehrep|104|3
201612|00003845|[5. <=45]|[4. <=3500]|M|1|1|restbar|153|4
201611|00031430|[1. <=25]|[1. <=700]|F|1|1|restbar|42|2
201611|00031634|[1. <=25]||F|0|1|entretenimiento|21|2
201611|00029281|[3. <=35]|[3. <=2500]|F|1|0|prodlocal|47|1
201611|00031430|[1. <=25]|[1. <=700]|F|1|1|entretenimiento|72|3
201612|00013432|[2. <=30]|[3. <=2500]|M|1|1|vehrep|72|3
201612|00018991|[3. <=35]|[2. <=1500]|M|0|0|restbar|841|2
201612|00018542|[1. <=25]|[2. <=1500]|M|1|1|restbar|60|2
201612|00018791|[3. <=35]|[4. <=3500]|M|1|1|vehrep|198|5
201612|00025797|[2. <=30]|[3. <=2500]|M|0|1|restbar|36|1
201612|00026018|[6. <=55]|[4. <=3500]|M|1|1|restbar|124|2
201612|00013571|[4. <=40]|[4. <=3500]|M|1|1|restbar|126|3
201612|00013649|[3. <=35]|[2. <=1500]|M|1|1|entretenimiento|97|1
201612|00013666|[3. <=35]|[3. <=2500]|M|1|1|vehrep|13|1
201612|00000417|[7. > 55]|[6. <=6000]|F|1|1|restbar|47|1
201612|00000519|[7. > 55]|[8. > 8000]|F|1|1|alqbienes|1120|1
201612|00000587|[7. > 55]|[3. <=2500]|F|1|0|prodlocal|254|2
201611|00033728|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|113|2
201612|00003401|[6. <=55]|[4. <=3500]|F|1|0|prodlocal|9|1
201612|00003536|[5. <=45]|[2. <=1500]|M|1|1|restbar|34|1
201612|00003591|[6. <=55]|[3. <=2500]|M|0|1|restbar|57|1
201612|00008251|[6. <=55]|[3. <=2500]|M|1|1|vehrep|20|1
201612|00000923||||||restbar|202|2
201612|00001023|[6. <=55]|[4. <=3500]|F|1|1|alqbienes|7637|1
201612|00001164|[7. > 55]|[8. > 8000]|M|0|1|vehrep|150|1
201612|00008627|[5. <=45]||M|1|1|restbar|48|1
201612|00008726|[6. <=55]|[5. <=4500]|M|1|1|entretenimiento|37|1
201612|00017722|[3. <=35]|[3. <=2500]|M|1|1|vehrep|150|5
201612|00017722|[3. <=35]|[3. <=2500]|M|1|1|restbar|97|2
201612|00018892|[7. > 55]|[3. <=2500]|M|1|1|prodlocal|186|1
201612|00019638|[2. <=30]|[3. <=2500]|F|1|1|restbar|10|1
201612|00019672|[4. <=40]|[4. <=3500]|F|1|1|restbar|99|4
201612|00031857|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|82|2
201612|00020073|[4. <=40]|[3. <=2500]|M|0|0|restbar|31|1
201612|00031818|[3. <=35]|[3. <=2500]|F|1|1|restbar|167|2
201611|00032387|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|94|3
201611|00030762|[4. <=40]|[3. <=2500]|F|1|0|salud|144|2
201612|00019273|[4. <=40]|[2. <=1500]|M|1|1|entretenimiento|90|3
201612|00017657|[6. <=55]|[3. <=2500]|F|0|1|salud|90|1
201612|00008245||||||profdiverso|259|2
201612|00008245||||||salud|102|2
201612|00008320|[5. <=45]|[3. <=2500]|M|0|1|entretenimiento|30|1
201612|00031905|[6. <=55]||F|1|0|enseñanza|295|1
201611|00034947|[7. > 55]||M|0|0|prodlocal|312|7
201612|00010534|[7. > 55]|[3. <=2500]|M|1|0|profdiverso|26|1
201612|00000097|[7. > 55]|[4. <=3500]|F|1|0|salud|378|1
201612|00005815|[6. <=55]|[4. <=3500]|M|1|1|salud|98|1
201612|00000493|[6. <=55]|[6. <=6000]|M|1|1|salud|219|1
201612|00000516|[7. > 55]|[5. <=4500]|M|1|1|enseñanza|1134|1
201612|00000481|[7. > 55]|[5. <=4500]|M|1|0|clubmkt|35|1
201612|00000576|[7. > 55]|[3. <=2500]|M|1|1|enseñanza|627|1
201612|00008440||[3. <=2500]|F|1|1|salud|283|3
201612|00008773|[6. <=55]|[4. <=3500]|F|1|1|salud|211|4
201612|00001319|[7. > 55]|[7. <=8000]|F|0|0|salud|136|3
201701|00006114|[5. <=45]||F|1|0|salud|3|1
201701|00006640|[5. <=45]|[4. <=3500]|M|1|1|salud|272|8
201612|00025222|[2. <=30]|[3. <=2500]|F|1|1|salud|68|2
201612|00022098|[3. <=35]|[3. <=2500]|F|1|1|entretenimiento|18|1
201611|00026101|[4. <=40]|[2. <=1500]|F|0|1|entretenimiento|15|1
201612|00004703|[5. <=45]|[5. <=4500]|M|1|1|enseñanza|50|1
201612|00004990|[6. <=55]|[7. <=8000]|M|1|1|enseñanza|660|1
201612|00005138|[5. <=45]|[7. <=8000]|F|0|1|clubmkt|35|1
201611|00031667|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|240|1
201612|00026235||||||transplaerea|451|1
201612|00013934|[2. <=30]|[4. <=3500]|F|1|1|entretenimiento|132|1
201612|00019070|[3. <=35]|[2. <=1500]|M|0|1|entretenimiento|32|2
201612|00019114|[3. <=35]|[3. <=2500]|M|0|0|entretenimiento|189|3
201612|00019139|[2. <=30]|[3. <=2500]|M|0|1|entretenimiento|90|1
201612|00019164|[4. <=40]|[4. <=3500]|F|0|1|salud|37|1
201612|00015565|[3. <=35]|[3. <=2500]|F|1|1|enseñanza|500|1
201612|00018349|[6. <=55]|[7. <=8000]|M|0|1|salud|54|1
201612|00018810|[2. <=30]|[3. <=2500]|F|1|1|salud|74|3
201612|00018810|[2. <=30]|[3. <=2500]|F|1|1|enseñanza|30|1
201612|00019085|[4. <=40]|[3. <=2500]|M|0|1|salud|385|1
201612|00031679|[1. <=25]|[1. <=700]|M|1|1|entretenimiento|34|3
201701|00000516|[7. > 55]|[5. <=4500]|M|1|1|enseñanza|1684|2
201701|00003716|[6. <=55]|[5. <=4500]|F|1|1|salud|102|1
201701|00018424|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|168|10
201612|00022907|[6. <=55]|[2. <=1500]|M|0|1|salud|55|1
201611|00033709|[3. <=35]|[7. <=8000]|M|0|0|prodsuper|70|1
201611|00033797|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|35|1
201611|00034002||||||tiendadepar|168|1
201612|00004330|[6. <=55]|[3. <=2500]|M|1|1|tiendadepar|69|1
201612|00000003|[7. > 55]|[4. <=3500]|M|1|1|prodsuper|519|1
201611|00030873|[1. <=25]|[2. <=1500]|F|0|1|tiendadepar|59|1
201611|00031115|[2. <=30]|[2. <=1500]|F|1|0|prodsuper|5|1
201611|00031516|[7. > 55]|[3. <=2500]|F|0|1|prodpersondiv|588|1
201611|00031516|[7. > 55]|[3. <=2500]|F|0|1|tiendadepar|1092|1
201611|00029720|[4. <=40]|[1. <=700]|F|1|1|prodsuper|13|1
201611|00029880|[3. <=35]|[2. <=1500]|M|0|1|tiendadepar|55|1
201611|00031554|[3. <=35]|[2. <=1500]|F|1|0|prodsuper|461|6
201611|00034134|[1. <=25]||F|1|1|prodsuper|120|15
201612|00003992|[7. > 55]|[4. <=3500]|M|0|0|prodsuper|603|2
201612|00018797|[2. <=30]|[3. <=2500]|M|1|0|prodsuper|39|1
201612|00018831|[2. <=30]|[2. <=1500]|F|1|1|tiendadepar|75|2
201612|00018864|[2. <=30]|[2. <=1500]|F|1|1|prodpersondiv|25|1
201612|00018887|[3. <=35]|[3. <=2500]|M|1|1|prodsuper|220|2
201612|00018988|[2. <=30]|[3. <=2500]|M|1|0|prodsuper|55|1
201612|00019060|[3. <=35]|[6. <=6000]|M|0|1|prodsuper|158|1
201612|00015005|[5. <=45]|[6. <=6000]|M|1|1|prodsuper|1209|2
201612|00015053|[7. > 55]|[2. <=1500]|F|0|1|prodsuper|57|3
201612|00015104|[5. <=45]|[4. <=3500]|F|1|1|prodsuper|5|1
201612|00018606|[4. <=40]|[2. <=1500]|F|0|1|tiendadepar|42|1
201612|00018705|[2. <=30]|[2. <=1500]|F|1|1|prodsuper|24|1
201612|00018722|[3. <=35]|[2. <=1500]|F|0|1|tiendadepar|69|1
201612|00019118|[6. <=55]|[3. <=2500]|F|1|1|prodsuper|93|2
201612|00014786|[6. <=55]|[3. <=2500]|M|1|1|prodsuper|225|3
201612|00014860|[2. <=30]|[3. <=2500]|F|1|1|prodsuper|492|4
201612|00014867|[3. <=35]|[3. <=2500]|M|1|1|prodsuper|44|2
201612|00000344|[6. <=55]|[2. <=1500]|F|1|0|tiendadepar|39|1
201611|00034010|[1. <=25]||F|0|1|prodsuper|9|1
201612|00000557|[6. <=55]|[7. <=8000]|M|1|1|tiendadepar|59|1
201612|00003897|[1. <=25]|[3. <=2500]|M|1|1|prodsuper|11|1
201612|00003994|[7. > 55]|[3. <=2500]|M|0|0|tiendadepar|136|2
201612|00003381|[5. <=45]|[3. <=2500]|F|1|1|prodsuper|37|1
201612|00003391|[6. <=55]|[3. <=2500]|F|1|1|prodsuper|17|1
201612|00003431|[5. <=45]|[3. <=2500]|M|1|0|tiendadepar|699|2
201612|00008102|[3. <=35]|[3. <=2500]|F|0|1|tiendadepar|139|1
201612|00008117|[6. <=55]|[3. <=2500]|F|0|1|prodsuper|12|1
201612|00008318|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|8|2
201612|00008405|[6. <=55]|[4. <=3500]|F|1|0|tiendadepar|806|3
201612|00000924|[7. > 55]|[4. <=3500]|M|1|1|tiendadepar|913|5
201612|00010045|[4. <=40]|[5. <=4500]|F|1|1|tiendadepar|159|2
201612|00024824|[2. <=30]|[3. <=2500]|M|0|1|restbar|62|1
201612|00004927|[6. <=55]|[4. <=3500]|F|1|1|vehrep|82|1
201612|00003162|[6. <=55]|[3. <=2500]|F|1|1|restbar|8|1
201611|00035502||||||restbar|8|1
201612|00005715|[4. <=40]|[4. <=3500]|M|0|1|restbar|91|1
201611|00029680|[7. > 55]|[3. <=2500]|M|1|0|vehrep|60|1
201611|00029680|[7. > 55]|[3. <=2500]|M|1|0|restbar|80|1
201611|00030021||||||restbar|46|1
201611|00033227|[2. <=30]|[2. <=1500]|F|1|1|restbar|7|1
201611|00031157|[2. <=30]|[2. <=1500]|M|1|1|prodlocal|32|2
201611|00031281|[2. <=30]||M|1|0|restbar|31|1
201611|00030518|[1. <=25]||M|1|1|vehrep|252|2
201611|00031139|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|32|1
201611|00031428|[1. <=25]||F|1|0|restbar|13|3
201611|00029794|[1. <=25]|[1. <=700]|F|1|0|restbar|18|1
201611|00029838|[1. <=25]|[1. <=700]|M|1|0|restbar|75|1
201611|00031464|[3. <=35]|[2. <=1500]|M|1|1|vehrep|7|2
201611|00035263|[2. <=30]|[3. <=2500]|F|1|1|restbar|10|1
201612|00004764|[5. <=45]|[3. <=2500]|M|0|1|vehrep|20|1
201612|00010285|[7. > 55]|[3. <=2500]|M|1|0|vehrep|36|1
201612|00010322||||||restbar|206|2
201612|00000054|[7. > 55]|[8. > 8000]|M|1|1|restbar|763|5
201612|00000198|[7. > 55]|[4. <=3500]|F|1|0|restbar|71|1
201612|00005626|[6. <=55]||M|1|1|restbar|17|1
201612|00005834|[5. <=45]|[3. <=2500]|F|1|0|restbar|25|1
201612|00003458|[5. <=45]|[5. <=4500]|M|1|0|hogaroficina|63|1
201612|00017729|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|73|3
201612|00019084|[5. <=45]|[4. <=3500]|M|1|1|entretenimiento|37|1
201612|00018502|[2. <=30]|[3. <=2500]|M|1|1|vehrep|32|3
201612|00019472|[3. <=35]|[2. <=1500]|F|0|1|entretenimiento|32|1
201612|00018695|[6. <=55]|[8. > 8000]|M|1|1|vehrep|150|2
201612|00024917|[2. <=30]|[3. <=2500]|M|1|1|entretenimiento|24|1
201612|00025081|[4. <=40]|[4. <=3500]|M|1|1|**|47|1
201612|00025088|[7. > 55]|[3. <=2500]|F|1|1|restbar|26|2
201612|00032102|[5. <=45]||M|1|0|**|212|1
201612|00022984|[3. <=35]|[2. <=1500]|F|0|0|restbar|75|1
201612|00029806|[4. <=40]|[3. <=2500]|F|0|1|restbar|61|1
201612|00012883|[4. <=40]|[4. <=3500]|F|1|1|hogaroficina|37|1
201612|00006763||||||vehrep|121|1
201612|00007500|[5. <=45]|[3. <=2500]|F|1|1|restbar|10|1
201612|00006927|[4. <=40]|[3. <=2500]|M|1|1|vehrep|20|1
201612|00007620|[3. <=35]|[3. <=2500]|M|1|0|restbar|10|1
201612|00007691|[3. <=35]|[5. <=4500]|F|1|1|restbar|88|3
201612|00008848|[7. > 55]|[3. <=2500]|M|1|1|vehrep|0|1
201612|00008896|[3. <=35]|[3. <=2500]|F|1|1|restbar|144|2
201612|00008915|[3. <=35]|[4. <=3500]|M|1|1|vehrep|3|1
201612|00018417|[3. <=35]||F|1|1|restbar|10|3
201612|00025576|[3. <=35]|[3. <=2500]|M|1|1|entretenimiento|34|1
201612|00012553|[4. <=40]|[4. <=3500]|F|0|1|restbar|208|4
201612|00022575|[2. <=30]|[3. <=2500]|F|1|1|restbar|161|5
201612|00022674|[5. <=45]|[3. <=2500]|F|1|1|restbar|18|1
201611|00030708|[4. <=40]||M|1|1|restbar|80|1
201611|00029103||||||alqbienes|70|1
201611|00029876|[5. <=45]||M|1|0|alqbienes|272|5
201611|00029957|[1. <=25]|[2. <=1500]|M|1|1|restbar|42|1
201611|00031941|[2. <=30]||F|1|1|restbar|16|1
201611|00033961|[2. <=30]||F|0|1|restbar|45|1
201612|00003932|[7. > 55]|[8. > 8000]|M|0|1|alqbienes|6855|2
201612|00018871|[4. <=40]|[3. <=2500]|M|1|1|restbar|18|1
201612|00013134|[3. <=35]|[3. <=2500]|M|1|1|restbar|7|1
201612|00013239|[2. <=30]|[3. <=2500]|M|1|1|entretenimiento|6|1
201612|00018665|[4. <=40]|[4. <=3500]|M|1|1|alqbienes|57|1
201612|00018951|[1. <=25]|[2. <=1500]|M|1|1|vehrep|6|1
201612|00025541|[1. <=25]|[2. <=1500]|F|1|1|restbar|73|1
201612|00025829|[3. <=35]|[5. <=4500]|M|1|1|prodlocal|144|2
201612|00019507|[3. <=35]||M|0|1|restbar|10|1
201612|00012224|[3. <=35]|[3. <=2500]|F|0|1|entretenimiento|59|4
201612|00012720|[4. <=40]|[4. <=3500]|F|1|1|restbar|62|1
201612|00012927|[7. > 55]|[3. <=2500]|M|1|1|restbar|31|1
201612|00017483|[2. <=30]||M|1|1|restbar|51|1
201612|00017553|[7. > 55]|[3. <=2500]|F|1|1|prodlocal|275|1
201612|00017727|[3. <=35]|[6. <=6000]|F|1|1|vehrep|80|1
201612|00019038|[4. <=40]|[2. <=1500]|F|1|0|restbar|106|1
201612|00018080|[3. <=35]|[4. <=3500]|F|1|1|restbar|15|1
201612|00018711|[4. <=40]|[3. <=2500]|M|0|1|restbar|91|2
201612|00018916|[5. <=45]|[2. <=1500]|M|0|0|vehrep|263|2
201612|00029500||||||restbar|67|1
201612|00031691||||||restbar|63|1
201612|00031932|[4. <=40]||M|1|0|restbar|47|1
201612|00020270|[3. <=35]|[4. <=3500]|M|0|1|alqbienes|134|1
201612|00020329|[2. <=30]|[2. <=1500]|M|0|1|entretenimiento|17|1
201612|00024944|[2. <=30]|[3. <=2500]|F|1|1|restbar|53|1
201612|00025028|[2. <=30]|[2. <=1500]|F|1|1|restbar|49|1
201612|00000341|[7. > 55]|[2. <=1500]|M|1|0|restbar|364|5
201612|00000461|[5. <=45]|[5. <=4500]|M|1|0|entretenimiento|196|3
201611|00035299|[2. <=30]|[2. <=1500]|M|1|0|restbar|99|1
201612|00003201|[7. > 55]|[4. <=3500]|M|1|1|vehrep|120|2
201612|00000876|[7. > 55]|[8. > 8000]|M|1|0|restbar|93|1
201612|00000965|[7. > 55]|[7. <=8000]|M|1|1|prodlocal|33|3
201612|00001198|[6. <=55]|[3. <=2500]|M|0|0|restbar|21|1
201612|00010050|[3. <=35]|[4. <=3500]|F|1|1|prodsuper|545|7
201611|00034723|[2. <=30]||M|1|1|prodsuper|201|6
201611|00034954|[5. <=45]|[4. <=3500]|F|1|1|prodsuper|23|2
201612|00009517|[5. <=45]|[6. <=6000]|M|1|1|prodsuper|19|1
201612|00010499|[3. <=35]|[5. <=4500]|F|1|1|prodsuper|100|1
201611|00032752|[4. <=40]|[2. <=1500]|M|0|1|prodsuper|1533|5
201611|00030051||||||prodsuper|6|1
201612|00003591|[6. <=55]|[3. <=2500]|M|0|1|prodpersondiv|51|1
201612|00003591|[6. <=55]|[3. <=2500]|M|0|1|prodsuper|219|2
201612|00003668|[5. <=45]|[2. <=1500]|M|1|1|tiendadepar|138|2
201612|00003731|[7. > 55]|[3. <=2500]|F|1|0|prodsuper|174|1
201611|00033185|[2. <=30]|[2. <=1500]|F|1|0|prodsuper|11|1
201611|00033331||||||prodsuper|38|2
201611|00030730|[2. <=30]|[2. <=1500]|M|1|0|prodsuper|9|1
201611|00031299|[1. <=25]|[2. <=1500]|F|1|1|prodsuper|70|1
201612|00000160|[7. > 55]|[6. <=6000]|F|1|1|tiendadepar|481|5
201612|00000225|[7. > 55]|[3. <=2500]|F|1|1|tiendadepar|74|1
201611|00031674|[1. <=25]|[2. <=1500]|F|1|1|prodsuper|89|1
201611|00031857|[2. <=30]|[2. <=1500]|M|1|1|prodsuper|2|1
201611|00031936|[2. <=30]|[2. <=1500]|F|1|1|prodsuper|6|1
201611|00034101|[3. <=35]||F|1|1|prodsuper|11|2
201612|00018974|[2. <=30]||F|1|1|prodsuper|27|4
201612|00013185|[4. <=40]|[2. <=1500]|F|1|1|prodsuper|83|5
201612|00013428|[4. <=40]|[5. <=4500]|F|1|1|tiendadepar|29|1
201612|00018894|[1. <=25]|[2. <=1500]|M|1|1|tiendadepar|329|1
201612|00015253|[2. <=30]|[4. <=3500]|F|1|1|tiendadepar|413|4
201612|00019214||||||tiendadepar|2548|2
201612|00019242|[3. <=35]|[2. <=1500]|F|1|0|tiendadepar|109|1
201612|00014744|[4. <=40]|[7. <=8000]|M|0|1|tiendadepar|2129|1
201612|00014766|[3. <=35]|[2. <=1500]|M|1|1|prodsuper|7|1
201612|00000300|[7. > 55]|[3. <=2500]|F|1|0|tiendadepar|27|1
201611|00033677|[1. <=25]||F|1|0|prodsuper|2|1
201611|00033708|[1. <=25]||M|1|1|tiendadepar|101|1
201612|00003574|[5. <=45]|[2. <=1500]|F|0|1|prodsuper|93|1
201612|00001271|[7. > 55]|[2. <=1500]|F|0|0|tiendadepar|250|1
201612|00001318|[5. <=45]|[5. <=4500]|F|1|0|tiendadepar|239|1
201612|00017467|[3. <=35]|[3. <=2500]|F|1|1|prodsuper|103|4
201612|00018892|[7. > 55]|[3. <=2500]|M|1|1|tiendadepar|499|1
201612|00017996|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|2|1
201612|00018274|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|53|1
201612|00018438|[4. <=40]||F|1|0|prodsuper|137|3
201612|00019888|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|119|2
201612|00029573|[2. <=30]|[2. <=1500]|F|1|0|tiendadepar|399|1
201612|00019105|[7. > 55]||F|1|1|prodsuper|584|1
201612|00001295|[7. > 55]|[3. <=2500]|F|1|0|alqbienes|200|1
201612|00001296|[5. <=45]|[4. <=3500]|M|1|1|restbar|54|1
201612|00009808|[4. <=40]|[8. > 8000]|M|1|1|restbar|916|3
201612|00021703|[1. <=25]||M|1|1|alqbienes|70|1
201612|00009800|[4. <=40]|[3. <=2500]|M|1|1|vehrep|28|1
201612|00010083|[4. <=40]||M|1|1|restbar|23|1
201612|00013184|[7. > 55]|[5. <=4500]|M|0|1|restbar|161|1
201612|00003810||||||restbar|129|2
201611|00033603|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|13|1
201611|00031090|[2. <=30]|[4. <=3500]|M|1|1|alqbienes|145|1
201611|00030868|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|22|1
201611|00029254|[3. <=35]|[2. <=1500]|F|1|0|entretenimiento|56|2
201612|00000270|[7. > 55]|[4. <=3500]|M|1|0|vehrep|3|1
201612|00000270|[7. > 55]|[4. <=3500]|M|1|0|restbar|120|2
201611|00031952|[1. <=25]|[2. <=1500]|M|1|1|restbar|57|1
201611|00028158|[1. <=25]|[2. <=1500]|M|0|1|vehrep|10|1
201611|00028158|[1. <=25]|[2. <=1500]|M|0|1|restbar|21|1
201612|00000542|[7. > 55]|[4. <=3500]|M|1|0|vehrep|100|1
201611|00033819||||||alqbienes|200|1
201612|00000155|[7. > 55]|[8. > 8000]|M|1|1|vehrep|224|3
201612|00003560|[7. > 55]||M|1|0|vehrep|80|1
201612|00008132|[5. <=45]|[2. <=1500]|M|1|1|vehrep|10|1
201612|00008583|[5. <=45]|[3. <=2500]|M|0|1|restbar|36|1
201612|00018969|[4. <=40]|[3. <=2500]|F|1|1|restbar|72|2
201612|00018777|[3. <=35]||M|1|0|vehrep|33|2
201612|00018777|[3. <=35]||M|1|0|restbar|68|1
201612|00025690|[5. <=45]|[2. <=1500]|M|1|1|restbar|15|1
201612|00012316|[6. <=55]||M|0|1|**|339|1
201612|00012335|[2. <=30]|[5. <=4500]|M|1|1|entretenimiento|28|1
201612|00012568|[4. <=40]|[7. <=8000]|M|1|0|restbar|33|1
201612|00022570|[3. <=35]|[4. <=3500]|M|1|1|vehrep|130|6
201612|00007487|[4. <=40]|[3. <=2500]|M|1|1|restbar|22|1
201612|00007578|[5. <=45]|[3. <=2500]|M|1|1|restbar|8|1
201612|00010008|[5. <=45]||M|0|0|restbar|47|1
201612|00010240|[4. <=40]|[3. <=2500]|M|1|0|restbar|62|1
201612|00010332|[5. <=45]|[4. <=3500]|F|1|1|restbar|104|1
201612|00018286|[3. <=35]|[6. <=6000]|M|0|1|alqbienes|31|1
201612|00018844|[2. <=30]|[2. <=1500]|F|1|0|entretenimiento|25|1
201612|00029449|[6. <=55]|[2. <=1500]|M|1|1|vehrep|2|1
201612|00031638|[2. <=30]|[2. <=1500]|M|1|1|restbar|50|1
201612|00032061|[1. <=25]|[3. <=2500]|F|0|1|restbar|103|1
201612|00031701|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|22|1
201612|00024888|[1. <=25]|[2. <=1500]|F|1|0|restbar|32|2
201612|00032178|[1. <=25]|[2. <=1500]|F|1|1|prodlocal|9|1
201612|00023019|[1. <=25]|[2. <=1500]|M|1|0|vehrep|1|1
201612|00019240|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|17|1
201612|00031666|[2. <=30]|[2. <=1500]|F|0|0|tiendadepar|39|1
201612|00019925|[3. <=35]|[2. <=1500]|F|1|1|tiendadepar|128|2
201612|00019925|[3. <=35]|[2. <=1500]|F|1|1|prodsuper|32|1
201612|00020072|[2. <=30]|[3. <=2500]|F|1|1|tiendadepar|152|3
201612|00020139|[2. <=30]|[3. <=2500]|M|1|1|tiendadepar|547|3
201611|00029679|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|19|1
201612|00003806|[5. <=45]||F|1|0|prodsuper|242|3
201611|00033290|[1. <=25]||M|1|0|prodsuper|3|2
201611|00030794|[3. <=35]||M|1|1|prodsuper|43|2
201611|00031148||||||prodpersondiv|26|2
201611|00029700|[3. <=35]|[2. <=1500]|M|0|1|prodsuper|13|1
201612|00017720|[4. <=40]|[4. <=3500]|M|1|1|prodsuper|803|10
201612|00018914|[4. <=40]||F|1|1|prodsuper|85|1
201612|00019344|[2. <=30]|[2. <=1500]|M|1|1|prodpersondiv|18|1
201612|00018224|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|23|1
201612|00018737|[4. <=40]|[4. <=3500]|M|1|1|tiendadepar|104|1
201612|00029200|[1. <=25]|[3. <=2500]|F|1|1|prodsuper|186|2
201612|00029267|[2. <=30]|[3. <=2500]|F|0|1|prodsuper|7|1
201612|00029457|[1. <=25]|[2. <=1500]|F|1|1|prodsuper|9|1
201612|00019512|[3. <=35]|[2. <=1500]|M|0|0|prodsuper|59|4
201612|00020331|[2. <=30]|[2. <=1500]|M|1|1|prodsuper|4|1
201612|00024781|[1. <=25]|[2. <=1500]|M|0|1|prodpersondiv|39|1
201612|00024992|[2. <=30]||M|1|0|prodsuper|186|1
201612|00031993|[2. <=30]|[2. <=1500]|F|1|1|prodsuper|19|1
201612|00018746|[6. <=55]|[4. <=3500]|M|1|1|prodsuper|406|4
201612|00014997|[3. <=35]|[4. <=3500]|F|1|1|prodsuper|31|1
201612|00015043|[3. <=35]|[3. <=2500]|M|1|1|tiendadepar|267|1
201612|00025998|[6. <=55]|[3. <=2500]|M|1|1|prodsuper|20|1
201612|00019229|[1. <=25]|[2. <=1500]|M|1|1|prodsuper|34|2
201612|00014516|[3. <=35]|[4. <=3500]|M|1|1|tiendadepar|677|3
201612|00012355|[7. > 55]|[4. <=3500]|F|1|1|prodsuper|788|3
201612|00012395|[4. <=40]|[2. <=1500]|M|1|1|prodpersondiv|4|1
201612|00012722|[5. <=45]|[3. <=2500]|M|1|0|prodsuper|280|4
201612|00022742|[6. <=55]|[3. <=2500]|F|1|1|tiendadepar|83|1
201612|00027771|[1. <=25]|[2. <=1500]|M|1|1|prodsuper|0|1
