cliente|edad|ingreso|sexo|flgLimaprov|trxAplus|trxAtm|trxBcaex|trxBm|trxBxi|trxIvr|trxPostc|trxPostd|trxSalex|trxSbt|trxVent|trx
00013160|[3. <=35]|[2. <=1500]|M|1|0|68|1|0|0|0|0|16|0|0|0|85
00013162|[3. <=35]||M|1|0|43|15|0|0|22|0|0|0|5|1|86
00013183|[2. <=30]|[2. <=1500]|M|1|2|78|16|1196|233.00000000000003|2|0|33|1|3|0|1564
00013185|[2. <=30]|[4. <=3500]|M|1|0|43|1|0|1131|29|0|14|0|7|0|1225
00013214|[3. <=35]|[2. <=1500]|M|1|0|27|0|920.99999999999989|238.99999999999997|2|0|10|0|3|1|1203
00013224|[3. <=35]|[3. <=2500]|M|1|0|60|13|0|0|9|0|8|2|3|1|96
00013241|[6. <=55]|[2. <=1500]|M|1|0|41|39|0|0|0|0|0|0|0|0|80
00013243|[3. <=35]||M|0|0|9|0|0|0|0|0|0|3|0|0|12
00013249|[3. <=35]|[2. <=1500]|F|1|0|28.999999999999996|0|0|325|2|0|0|0|7|1|364
00013258|[6. <=55]|[1. <=700]|M|0|0|7|16|0|0|0|0|0|0|0|0|23
00013270|[2. <=30]|[2. <=1500]|M|0|0|10|0|0|0|4|0|0|0|3|0|17
00013282|[2. <=30]|[2. <=1500]|M|1|0|89|6|0|0|0|0|0|0|1|0|96
00013334|[3. <=35]|[6. <=6000]|M|1|0|263|0|0|0|0|0|8|3|4|4|282
00013352|[5. <=45]|[4. <=3500]|F|0|0|40|0|0|0|0|0|0|5|0|39|84
00013395|[4. <=40]|[2. <=1500]|M|1|2|301|13|425|272|2|0|96|8|4|16|1139
00013424|[4. <=40]|[3. <=2500]|M|0|0|154|0|0|0|0|0|0|0|5|12|171
00013434|[3. <=35]||M|1|0|6|0|0|0|4|0|0|10|1|0|21
00013461|[2. <=30]|[6. <=6000]|M|1|0|35|0|280|23|4|27|22|2|7.0000000000000009|10|410
00013468|[3. <=35]|[2. <=1500]|M|1|0|32|15|33|2|0|0|5|34|0|3|124
00013470|[4. <=40]|[3. <=2500]|M|1|0|11|0|286|260|0|0|12.000000000000002|0|5|0|574
00013474|[3. <=35]|[4. <=3500]|F|1|0|2|0|0|0|2|10|0|0|15|2|31
00013480|[7. > 55]|[4. <=3500]|M|1|0|10|0|0|0|0|0|0|0|1|21|32
00013481|[2. <=30]|[3. <=2500]|F|1|0|113.99999999999999|3|6285|424|4|0|55|0|7|1|6893
00013487|[2. <=30]|[3. <=2500]|M|1|0|0|8|0|0|5|0|9|0|1|0|23
00013491|[6. <=55]|[1. <=700]|M|1|0|22|1|0|0|0|0|1|0|0|0|24
00013499|[3. <=35]|[1. <=700]|F|1|2|37|0|0|0|0|0|0|0|0|0|39
00013500|[6. <=55]|[1. <=700]|F|0|0|8|0|0|0|0|0|0|0|5|6|19
00013504|[3. <=35]|[1. <=700]|F|1|0|30|0|175|0|0|0|4|0|0|3|212
00013518|[6. <=55]|[2. <=1500]|M|1|0|127|0|0|0|0|0|0|0|1|0|128
00018412|[4. <=40]|[2. <=1500]|M|1|0|1|0|224|125.99999999999999|0|0|1|0|1|0|353
00018418|[6. <=55]|[2. <=1500]|M|1|0|36|30|0|0|43|0|2|0|10|1|122
00018423|[3. <=35]|[3. <=2500]|M|0|0|86.000000000000014|26|132|0|57.000000000000007|0|20|8|10|0|339
00018463|[4. <=40]|[3. <=2500]|M|0|0|58|3.0000000000000004|33|175|2|0|2|0|6.0000000000000009|0|279
00018467|[2. <=30]|[3. <=2500]|M|0|1|44|0|695|122.00000000000001|4|0|0|0|2|2|870
00018478|[3. <=35]|[1. <=700]|M|0|0|7|0|0|0|1|0|3|0|1|0|12
00018485|[3. <=35]|[2. <=1500]|M|0|0|7|0|0|0|0|0|0|12.999999999999998|0|3|23
00018500|[2. <=30]|[4. <=3500]|M|0|0|180|0|0|0|0|0|81|0|6|1|268
00018514|[6. <=55]|[2. <=1500]|F|1|0|50|6|0|0|2|0|0|22.000000000000004|1|4|85
00018530|[2. <=30]|[6. <=6000]|M|1|0|134|0|4923|398|9|60|182|0|23|19|5748
00018543|[4. <=40]|[2. <=1500]|F|1|0|106|1|0|0|0|0|26|1|1|0|135
00018561|[4. <=40]|[5. <=4500]|M|0|1|91|2|0|642|0|0|12|3|12.999999999999998|6|770
00018566|[7. > 55]|[5. <=4500]|F|1|0|35|4|0|0|0|0|7|0|0|0|46
00018572|[1. <=25]|[1. <=700]|M|1|0|25|2|0|0|0|0|0|0|0|2|29
00018577|[4. <=40]|[5. <=4500]|F|0|0|174|0|0|0|0|0|28.000000000000004|0|5|4|211
00018635|[6. <=55]|[2. <=1500]|F|1|0|42.000000000000007|0|0|0|26|0|0|0|7|0|75
00018636|[1. <=25]|[3. <=2500]|M|1|0|89|0|11512|1277|7.0000000000000009|6|33|0|13|6|12943
00018679|[6. <=55]|[5. <=4500]|M|1|4|47|0|0|0|0|0|1|0|0|0|52
00018689|[2. <=30]|[2. <=1500]|M|0|0|27|0|0|0|6|3|6|0|9|0|51
00018690|[6. <=55]|[3. <=2500]|M|1|0|2|0|0|0|0|24|0|4|6|0|36
00018696|[4. <=40]|[3. <=2500]|M|1|0|39|0|0|15|1|0|38|0|1|0|94
00018708|[3. <=35]|[2. <=1500]|M|1|0|74|3|0|0|4|0|0|0|1|0|82
00018719|[3. <=35]|[2. <=1500]|M|1|0|192|0|0|0|0|0|18|0|1|0|211
00018723|[2. <=30]|[2. <=1500]|F|1|0|88.999999999999986|2|0|1202|0|0|6|13|4|2|1318
00018728|[6. <=55]|[2. <=1500]|F|1|0|30|38|0|0|2|0|25|3|2|0|100
00018789|[5. <=45]|[1. <=700]|M|1|0|48|0|0|0|0|0|0|0|3|0|51
00018802|[2. <=30]|[2. <=1500]|M|1|0|178|20|75|470.00000000000006|22|0|36|17|14|1.9999999999999998|834
00018805|[3. <=35]|[3. <=2500]|M|1|0|135|2|0|0|0|0|6|28|0|4|175
00018812|[3. <=35]|[2. <=1500]|F|1|0|86|17|0|0|2|0|0|0|1|0|106
00018816|[2. <=30]|[2. <=1500]|M|0|0|38|4|0|0|0|0|0|0|5|0|47
00014142|[4. <=40]|[4. <=3500]|M|0|0|12|0|0|0|0|0|0|12|0|2|26
00014147|[3. <=35]||F|1|0|11|5|0|0|0|0|0|0|0|0|16
00014149|[6. <=55]|[4. <=3500]|M|0|0|103|0|0|0|0|0|0|1|0|6.9999999999999991|111
00014154|[6. <=55]|[3. <=2500]|M|0|0|15|6|138|99|0|0|1|1|0|0|260
00014160|[2. <=30]|[3. <=2500]|F|0|0|8|0|0|230|0|0|12|0|4|0|254
00014184|[6. <=55]|[3. <=2500]|M|1|0|79|0|0|0|0|0|30.999999999999996|4|1|6|121
00014191|[6. <=55]|[2. <=1500]|M|1|3|102|17|0|0|22|0|3|4|5|1|157
00014194|[2. <=30]|[1. <=700]|F|1|0|12|0|0|0|0|72|0|15.999999999999998|1.9999999999999998|0.99999999999999989|103
00014196|[3. <=35]|[2. <=1500]|F|1|0|93|0|0|0|0|0|26|27|2|4|152
00014200|[7. > 55]|[2. <=1500]|F|1|0|124.00000000000001|0|0|0|0|0|35|0|0|0|159
00014240|[2. <=30]|[1. <=700]|F|1|0|23|2|0|0|0|0|1|4|1|0|31
00014267|[4. <=40]|[2. <=1500]|M|1|0|14|6|0|2|0|0|0|3|1|1|27
00014271|[7. > 55]|[2. <=1500]|M|1|0|83|0|0|0|33|0|0|0|0|0|116
00014274|[2. <=30]|[2. <=1500]|M|1|0|72|0|2810|1769|7|117|59|0|20|0|4854
00014285|[4. <=40]|[2. <=1500]|M|0|0|76|1|0|0|0|0|0|0|0|1|78
00014291|[6. <=55]|[1. <=700]|M|0|24|132|30|0|0|0|0|0|76|34|0|296
00014294|[2. <=30]|[1. <=700]|F|1|0|41|6|0|12|0|0|4|1|1|0|65
00014313|[2. <=30]|[2. <=1500]|F|0|0|109.99999999999999|5|514|75|2|0|11|2|4|0|723
00014332|[3. <=35]|[2. <=1500]|F|1|0|0|0|0|16|4|0|0|0|2|0|22
00014334|[3. <=35]|[2. <=1500]|F|0|0|141|0|0|0|1|0|28|1|1|1|173
00014343|[4. <=40]|[3. <=2500]|M|1|8|73|0|0|0|0|0|16|72|5|6|180
00014350|[1. <=25]|[2. <=1500]|M|1|0|76|2|0|0|7|8|14|0|6|3|116
00014368|[2. <=30]|[2. <=1500]|F|0|0|20|0|0|0|0|0|1|0|1|0|22
00014372|[2. <=30]|[5. <=4500]|M|1|0|228|0|946|223|4|0|173|0|2|1|1577
00014377|[3. <=35]|[2. <=1500]|M|1|0|26|6|0|57|16|0|3|1|6|0|115
00014391|[2. <=30]|[2. <=1500]|M|1|0|78|0|0|0|5|0|0|8|1|7|99
00014398|[4. <=40]|[2. <=1500]|M|1|0|71|105.00000000000001|0|0|0|0|0|0|10|0|186
00014416|[6. <=55]|[1. <=700]|M|1|0|124|0|0|0|0|0|0|0|2|15|141
00014478|[3. <=35]|[2. <=1500]|M|0|0|9|13|0|2|0|0|0|0|0|2|26
00014494|[5. <=45]|[4. <=3500]|M|1|0|177|6|0|0|0|0|0|14.000000000000002|5|0|202
00025608|[7. > 55]|[1. <=700]|F|1|0|5|8|0|0|0|0|1|0|0|2|16
00025629|[4. <=40]|[3. <=2500]|M|0|0|26.999999999999996|80|269|0|0|0|14|0|0|1|391
00025649|[1. <=25]||F|1|0|40|1|0|45|2|0|2|0|0|1|91
00025663|[7. > 55]|[2. <=1500]|M|0|0|7|0|0|0|5|3|0|0|4|0|19
00025673|[1. <=25]|[1. <=700]|M|0|0|46|8|0|0|0|0|0|0|0|0|54
00025698|[1. <=25]|[2. <=1500]|M|0|0|18|5|0|0|9|0|0|17|5|2|56
00025705|[1. <=25]|[1. <=700]|M|0|0|9|25|0|0|2|0|0|0|3|1|40
00025721|[1. <=25]|[1. <=700]|F|1|0|69|2|693|11|0|0|71|0|15|0|861
00025723|[2. <=30]|[2. <=1500]|M|0|0|9|0|0|0|0|0|0|2|0|1|12
00025741|[6. <=55]|[3. <=2500]|M|0|0|50|0|0|63|0|0|0|0|0|0|113
00025743|[1. <=25]|[1. <=700]|F|0|0|112|3|0|157|0|0|23|0|0|0|295
00025749|[3. <=35]|[2. <=1500]|M|0|0|93|0|0|0|0|0|15.000000000000002|0|3|2|113
00025751|[6. <=55]|[2. <=1500]|M|1|0|75|9|0|0|6|0|2|18|1|0|111
00025759|[5. <=45]|[2. <=1500]|F|1|0|31|2|0|0|0|0|0|1|0|0|34
00025765|[1. <=25]||M|0|0|12|0|169|0|0|0|2|0|0|0|183
00025769|[4. <=40]|[3. <=2500]|F|0|0|30|0|0|0|0|0|2|0|0|0|32
00025776|[4. <=40]|[7. <=8000]|F|1|0|48|0|186.99999999999997|251|12|0|126|0|14|0|638
00025783|[1. <=25]|[2. <=1500]|F|1|0|73|20|0|1556|30|11|74|5|14|0|1783
00025792|[1. <=25]||M|1|0|35|0|8|46|26|0|4|31|18|3|171
00025802|[6. <=55]|[1. <=700]|F|1|0|0|0|0|14|0|0|0|0|2|0|16
00025807|[1. <=25]|[2. <=1500]|F|1|0|15|0|0|0|0|0|2|0|0|0|17
00025824|[1. <=25]|[2. <=1500]|M|1|0|266|0|224.99999999999997|215|0|0|52.999999999999993|0|1|0|760
00025837|[1. <=25]|[1. <=700]|M|1|0|93|20|0|0|0|0|1|0|2|0|116
00025878|[1. <=25]|[2. <=1500]|F|0|0|14|1|0|0|0|0|3|0|0|0|18
00025879|[1. <=25]|[1. <=700]|F|0|0|31|1|135|0|0|0|9|5|0|0|181
00025885|[3. <=35]|[2. <=1500]|F|1|0|54|1|0|0|0|0|3|0|10|0|68
00025896|[1. <=25]|[3. <=2500]|M|1|0|46|0|755|103|6|0|14|0|6|1|931
00025901|[2. <=30]|[3. <=2500]|F|1|0|107|3|423|1228|2|0|92|1|3|1|1860
00025908|[2. <=30]|[1. <=700]|M|1|0|16|4|0|0|6|0|0|1|7|0|34
00025921|[1. <=25]|[2. <=1500]|F|1|0|61.999999999999993|13|0|98|0|0|20|1|0|0|194
00022515|[3. <=35]|[2. <=1500]|F|0|0|8|0|0|121|0|0|0|0|0|1|130
00022523|[5. <=45]|[2. <=1500]|M|1|0|29|22|0|0|0|0|0|0|0|0|51
00022529|[2. <=30]|[5. <=4500]|M|0|2|58|0|0|0|0|0|3|0|1|0|64
00022555|[1. <=25]|[2. <=1500]|M|0|0|141|0|0|2|47|0|1|0|3|1|195
00022558|[3. <=35]|[4. <=3500]|M|1|2|19|0|0|0|0|0|0|2|1|2|26
00022564|[4. <=40]|[4. <=3500]|M|0|0|34|2|0|0|0|0|1|0|1|1|39
00022572|[1. <=25]|[3. <=2500]|F|1|0|83|28|3336|101|6|0|40|5|6|0|3605
00022581|[2. <=30]|[1. <=700]|M|1|0|17|0|0|0|5|0|0|0|3|1|26
00022591|[6. <=55]|[4. <=3500]|F|1|0|60|12|8|0|42|0|29|0|4|1|156
00022595|[3. <=35]|[2. <=1500]|F|0|0|88|3|0|544|2|0|45|2|12|1|697
00022621|[2. <=30]|[3. <=2500]|M|0|0|45|0.99999999999999989|420|0|0|0|15|7|1.9999999999999998|0.99999999999999989|491
00022623|[1. <=25]|[1. <=700]|M|0|1|47|0|329|0|0|0|13|9|1|2|402
00022655|[6. <=55]|[2. <=1500]|M|0|0|10|50|0|0|0|0|0|3|0|0|63
00022667|[1. <=25]|[3. <=2500]|M|1|0|174|6.9999999999999991|85|2|0|2|42|0|5|1|318
00022672|[1. <=25]|[2. <=1500]|M|1|0|93|22|2578.0000000000005|2236|0|0|78|0|6|0|5013
00022675|[6. <=55]|[2. <=1500]|M|1|0|74|0|0|0|0|0|3|0|10|0|87
00022692|[1. <=25]|[1. <=700]|M|1|0|28|0.99999999999999989|600|83|3.9999999999999996|0|3.9999999999999996|0|5|0|725
00022721||[3. <=2500]|F|0|0|25|0|0|0|0|0|0|0|0|0|25
00022743|[4. <=40]|[1. <=700]|M|1|0|15|2|0|0|0|0|0|1|1|2|21
00022777|[2. <=30]|[4. <=3500]|F|1|0|11|0|61|28.000000000000004|10|78|0|0|14.000000000000002|2|204
00022779|[1. <=25]|[2. <=1500]|M|1|0|103|0|0|84|0|0|35|0|0|0|222
00022781|[6. <=55]|[3. <=2500]|M|1|0|112|0|0|0|0|0|0|0|0|0|112
00022787|[3. <=35]|[2. <=1500]|M|0|0|40|1|0|0|0|0|3|0|6|2|52
00022790|[3. <=35]|[4. <=3500]|M|1|0|104|0|0|197|0|0|3|0|15|0|319
00022814|[1. <=25]|[3. <=2500]|M|0|0|11|0|0|0|0|0|0|0|1|2|14
00022824|[4. <=40]|[2. <=1500]|F|1|0|61|12|0|0|26|0|0|0|23|0|122
00022827|[1. <=25]|[5. <=4500]|F|0|0|12|0|111|536|0|2|0|0|9|0|670
00022829|[3. <=35]|[2. <=1500]|M|1|0|51|0|0|0|0|0|0|0|0|0|51
00022846|[1. <=25]|[3. <=2500]|M|1|5|27|0|519|0|2|9|11|1|14|1|589
00022855|[1. <=25]|[2. <=1500]|M|1|0|86|6|0|0|28|0|1|0|8|1|130
00018834|[2. <=30]|[2. <=1500]|F|1|0|4|0|0|144|0|0|9|0|0|0|157
00018841|[2. <=30]|[3. <=2500]|M|1|0|86|5|0|0|1|0|5|7|4|0|108
00018873|[2. <=30]|[2. <=1500]|M|0|0|33|3|0|0|6|0|0|0|0|0|42
00018881|[3. <=35]|[3. <=2500]|M|1|0|9|0|965|33|10|0|0|0|8|2|1027
00018899|[6. <=55]|[2. <=1500]|M|1|0|174|0|0|0|0|0|0|0|1|0|175
00018912|[7. > 55]|[3. <=2500]|M|0|0|29|8|0|0|0|0|0|0|0|1|38
00018915|[6. <=55]|[3. <=2500]|M|0|0|42|6.9999999999999991|0|2|0|0|0|1|2|1|55
00018916|[7. > 55]|[2. <=1500]|M|0|0|43|11|6|0|0|0|0|0|0|0|60
00018927|[3. <=35]|[2. <=1500]|M|1|0|96|19|642|98|61.999999999999993|0|9|1|26|1|954
00018954|[3. <=35]|[1. <=700]|M|1|0|40|0|0|86|26|0|2|14.000000000000002|4|0|172
00018961|[2. <=30]|[3. <=2500]|F|0|30|9|0|948|99.000000000000014|2|82|0|0|14|0|1184
00018975|[4. <=40]|[3. <=2500]|M|1|13|191|1|422|4764|2|0|315|2|3|8|5721
00018996|[3. <=35]|[2. <=1500]|M|1|0|115.00000000000001|6.9999999999999991|593|55|0|0|1|0|2|0|773
00019007|[3. <=35]|[2. <=1500]|M|1|0|220|7|0|0|0|0|26|3|5|1|262
00019015|[2. <=30]|[2. <=1500]|M|0|7|92|0|41|7.9999999999999991|0.99999999999999989|0|29.999999999999996|19|6|1.9999999999999998|206
00019023|[6. <=55]|[3. <=2500]|M|0|0|173|0|0|0|0|0|1|0|0|0|174
00019031|[4. <=40]|[2. <=1500]|M|1|0|90|17|0|0|2|0|0|9|18|3|139
00019032|[7. > 55]|[2. <=1500]|F|1|0|18|3|0|0|0|0|18|36|7.0000000000000009|4|86
00019040|[5. <=45]|[1. <=700]|M|0|0|20|0|0|0|0|0|0|7|0|0|27
00019047|[3. <=35]|[2. <=1500]|F|1|7|21|0|0|57|2|20|0|0|7|0|114
00019079|[3. <=35]|[2. <=1500]|M|1|0|33|0|582|0|0|0|0|0|0|0|615
00019101|[3. <=35]|[1. <=700]|M|1|0|55|1|0|0|70|0|17|4|1|0|148
00019107|[4. <=40]|[3. <=2500]|M|1|0|56|5|0|0|52|0|11|10|0|5|139
00019111|[4. <=40]|[3. <=2500]|F|1|9|35|4|0|211|15|22|10|10|41|4|361
00019117|[2. <=30]|[1. <=700]|M|0|0|41|0|0|0|2|12|3|0|2|0|60
00019119|[1. <=25]|[2. <=1500]|F|0|0|18|0|0|0|0|0|0|0|0|0|18
00019140|[7. > 55]|[2. <=1500]|F|1|0|14|0|0|184|2|0|2|21|3|3|229
00019153|[2. <=30]|[3. <=2500]|M|1|0|248|89|0|15|0|0|12.999999999999998|0|1|2|368
00019160|[4. <=40]|[4. <=3500]|M|1|0|65|0|2574|50|2|0|34|1|1|1|2728
00019175|[3. <=35]|[2. <=1500]|F|0|10|55.999999999999993|0.99999999999999989|0|35|0|0|3.9999999999999996|0|0.99999999999999989|0|107
00005307|[4. <=40]|[4. <=3500]|M|1|0|245|0.99999999999999989|1671|165|3.9999999999999996|29|340|0.99999999999999989|10|7|2473
00005312|[6. <=55]|[2. <=1500]|F|1|0|53.000000000000007|12|0|13|12|0|0|0|1|0|91
00005327|[7. > 55]|[2. <=1500]|M|1|6|18|0|0|15|11|8|0|0|12|0|70
00005330|[4. <=40]|[4. <=3500]|M|0|0|45|0|0|0|0|0|18|2|0|1|66
00005336|[4. <=40]|[7. <=8000]|F|1|0|77|1|652|563|1|164|100|0|14.999999999999998|20|1593
00005346|[4. <=40]|[1. <=700]|F|0|0|26|0|0|0|0|0|18|5|0|0|49
00005348||[8. > 8000]|M|1|0|7|0|0|133|0|0|0|0|2|117|259
00005361|[6. <=55]|[5. <=4500]|M|1|0|477|6|0|0|13|0|513|74|1|15|1099
00005362|[4. <=40]|[2. <=1500]|F|0|0|12|0|0|0|0|0|1|0|0|0|13
00005368|[5. <=45]|[4. <=3500]|M|0|0|0|0|0|16|0|0|0|0|1|0|17
00005379|[7. > 55]|[8. > 8000]|M|1|0|167|0|7|0|0|11|59|2|1|24|271
00005386|[6. <=55]|[3. <=2500]|M|0|0|57|2|0|0|0|0|0|0|2|0|61
00005389|[6. <=55]|[3. <=2500]|M|1|0|63.999999999999993|0|0|0|0|33|5|0|5|0|107
00005390|[5. <=45]|[1. <=700]|F|1|0|21|0|0|2|0|0|36|1|3|6|69
00005391|[4. <=40]|[2. <=1500]|M|1|0|28|1|0|0|0|0|6|0|1|2|38
00005403|[4. <=40]|[7. <=8000]|M|0|0|14|0|0|0|1|0|2|3|2|1|23
00005415|[7. > 55]|[3. <=2500]|M|0|0|5|0|0|63|0|0|9|0|0|1|78
00005418|[6. <=55]|[2. <=1500]|M|1|0|12|0|0|14|3|0|0|0|1|1|31
00005422|[6. <=55]|[7. <=8000]|F|0|0|118.00000000000001|0|243|0|4|4|142|0|10|18|539
00005424|[7. > 55]|[1. <=700]|F|0|7|55|4|0|0|0|0|1|0|2|0|69
00005442|[7. > 55]|[2. <=1500]|M|0|1|61|1|9|129|4|24|17|4|15|2|267
00005446|[5. <=45]|[4. <=3500]|F|1|0|109|0|0|0|0|0|1|0|1|0|111
00005449|[7. > 55]|[1. <=700]|M|1|0|42|0|0|0|0|0|0|16|2|14|74
00005451|[5. <=45]|[3. <=2500]|M|1|0|158|1|0|0|161|0|13.000000000000002|12|8|8|361
00005458|[7. > 55]|[3. <=2500]|M|1|0|1|0|190|21|0|0|6|0|2|0|220
00005477|[7. > 55]|[8. > 8000]|F|1|0|5|0|0|104|1|0|0|0|6|15|131
00005483|[4. <=40]|[3. <=2500]|F|0|0|74|0|0|0|0|0|32|2|0|2|110
00005495|[7. > 55]|[2. <=1500]|M|1|0|33|7|0|7|0|0|0|0|0|0|47
00005505|[5. <=45]|[2. <=1500]|M|1|0|58.999999999999993|0|0|0|4|1|21|6.9999999999999991|5|0|97
00005510|[7. > 55]|[2. <=1500]|M|1|0|100|0|0|0|0|0|0|0|0|8|108
00005524|[6. <=55]|[4. <=3500]|M|1|0|294|0|0|48|0|0|101|0|2|0|445
00005536|[5. <=45]|[3. <=2500]|M|0|0|63|0|0|2|0|0|0|4|5|0|74
00005540|[4. <=40]|[2. <=1500]|M|0|0|35|16|119|38|0|0|5|0|1|2|216
00005545|[4. <=40]|[4. <=3500]|M|0|0|95|68|575|197|3.9999999999999996|0|0.99999999999999989|0|6|0.99999999999999989|947
00005560|[4. <=40]|[3. <=2500]|M|0|0|27|13|0|0|0|0|25|9|0|1|75
00005571|[4. <=40]|[1. <=700]|M|1|0|35|6.0000000000000009|0|316|1.9999999999999998|0|6.9999999999999991|1.9999999999999998|3.0000000000000004|3.0000000000000004|374
00005588|[7. > 55]|[1. <=700]|M|0|0|24|1|0|0|0|0|1|7.0000000000000009|0|8|41
00005600|[6. <=55]|[7. <=8000]|F|1|0|116|9|0|0|2|0|136|11.999999999999998|5.9999999999999991|26|307
00005602|[7. > 55]|[3. <=2500]|M|1|0|72|14|0|54.000000000000007|12|0|0|0|9|0|161
00005604|[7. > 55]|[4. <=3500]|F|1|0|95|0|0|77|4|0|4|0|2|0|182
00005612|[7. > 55]|[4. <=3500]|M|0|0|9|0|0|0|0|0|0|0|0|6|15
00005617|[7. > 55]|[1. <=700]|F|1|0|2|2|13|0|0|0|0|0|0|12|29
00005626|[6. <=55]|[5. <=4500]|M|1|0|61.000000000000007|9|0|639|6|0|2|0|4|2|723
00005645|[7. > 55]|[1. <=700]|M|1|0|27|0|0|0|0|0|2|0|0|0|29
00005648|[6. <=55]|[2. <=1500]|F|1|0|33|0|0|146|2|0|56|1|1|1|240
00005654|[7. > 55]|[4. <=3500]|M|1|1|34|0|0|0|4|1|1|21.000000000000004|10|4|76
00005665|[6. <=55]|[2. <=1500]|M|1|0|28|8|0|0|1|0|0|0|1|1|39
00005681|[4. <=40]|[4. <=3500]|M|1|0|176|0|794|1548.0000000000002|0|105|50|6.9999999999999991|8|2|2690
00005682|[4. <=40]|[8. > 8000]|M|1|0|104|17|1653|0|3|171|41|0|3.9999999999999996|11|2004
00005693|[4. <=40]|[2. <=1500]|M|1|0|23|0|0|0|2|0|0|0|13|1|39
00005717|[7. > 55]|[7. <=8000]|M|0|0|173|0|0|0|0|0|0|0|1|4|178
00005736|[7. > 55]|[3. <=2500]|F|0|0|9|0|0|0|0|0|0|4|0|3|16
00005755|[3. <=35]|[3. <=2500]|F|1|0|37|1|7.0000000000000009|2|0|0|0|4|0|0|51
00005786|[5. <=45]|[8. > 8000]|M|0|3|37|0|33|1990|4|0|52|1|4|21.000000000000004|2145
00005790|[5. <=45]|[5. <=4500]|M|1|0|109|4|0|0|0|0|60|1|0|19|193
00005792|[6. <=55]|[4. <=3500]|M|0|3|59|0|0|1330|1|0|13.000000000000002|0|1|6|1413
00005794|[4. <=40]|[2. <=1500]|F|1|0|81|5|0|0|4|0|12|0|1|1|104
00005800|[6. <=55]|[3. <=2500]|F|1|0|241|0|0|0|0|0|0|0|0|0|241
00005803|[7. > 55]|[2. <=1500]|M|0|0|58|0|0|0|0|0|2|0|1|0|61
00005814|[7. > 55]|[2. <=1500]|M|1|4|44|3|0|0|0|0|0|0|1|4|56
00014495|[2. <=30]|[3. <=2500]|M|1|0|182|2|1959|8|5.0000000000000009|4|9|0|20.000000000000004|21|2210
00014520|[5. <=45]|[4. <=3500]|M|0|0|85|0|0|0|0|0|0|0|0|0|85
00014526|[3. <=35]||M|1|0|22|10|0|0|0|0|0|0|0|0|32
00014556|[6. <=55]|[5. <=4500]|M|1|0|39|4|168|5.9999999999999991|17|0|0|4|44|11.999999999999998|294
00014568|[3. <=35]|[2. <=1500]|F|1|0|25|0|0|0|0|0|0|0|0|0|25
00014574|[3. <=35]|[2. <=1500]|F|1|0|134|53|12|30|0.99999999999999989|0|11|6|0|1.9999999999999998|249
00014577|[3. <=35]|[3. <=2500]|F|0|0|34|9|0|0|1|0|1|0|1|0|46
00014580|[6. <=55]|[3. <=2500]|M|0|0|29.000000000000004|2|0|0|0|0|3|0|1|0|35
00014581|[2. <=30]|[2. <=1500]|M|1|0|165|0|0|0|0|0|41|1|1|0|208
00014585|[2. <=30]|[2. <=1500]|M|1|0|120|1|0|0|1|0|9|0|1|0|132
00014589|[5. <=45]|[2. <=1500]|M|0|2|212|13|0|0|1|0|15|0|7|0|250
00014596|[4. <=40]|[3. <=2500]|M|0|7|50|12|646|547|0|0|0|0|0|0|1262
00014604|[5. <=45]|[3. <=2500]|M|1|0|14|0|0|0|0|0|0|0|1|0|15
00014616|[3. <=35]|[1. <=700]|M|0|0|4|2|0|43|0|0|1|0|1|3|54
00014622|[2. <=30]|[3. <=2500]|M|1|0|144|0|416|0|2|0|34|1|0|0|597
00014656|[2. <=30]|[2. <=1500]|F|1|0|16|2|0|0|0|0|11|3|1|0|33
00014672|[3. <=35]|[3. <=2500]|M|1|0|109|23|258|0|118|0|31|19|3|7.9999999999999991|569
00014683|[3. <=35]|[2. <=1500]|F|1|0|154|2|131|0|5|0|40|0|3|7|342
00014686|[2. <=30]|[1. <=700]|F|1|0|43|10|0|9|0|0|36|0|3|0|101
00014696|[2. <=30]|[6. <=6000]|M|0|0|86|1|0|0|0|10|1|3|10|5|116
00014698|[1. <=25]|[3. <=2500]|F|1|0|55|0|740|0|4|0|81|0|2|2|884
00014720|[2. <=30]|[3. <=2500]|M|1|1|61.000000000000007|0|8|339|20|0|5|0|6|2|442
00014721|[2. <=30]|[1. <=700]|F|1|0|4|3|0|0|6|0|0|0|10|0|23
00014767|[3. <=35]|[3. <=2500]|F|1|0|127.99999999999999|0|121|859|0.99999999999999989|0|129|0|5|0|1243
00014835|[2. <=30]|[3. <=2500]|M|1|0|28|1|0|0|0|0|8|0|0|0|37
00014844|[3. <=35]|[2. <=1500]|F|1|0|159|0|0|0|0|0|74|0|0|1|234
00014883|[3. <=35]|[1. <=700]|F|0|0|99|0|0|0|0|0|0|0|0|0|99
00014889|[2. <=30]|[1. <=700]|M|0|2|20|24|0|0|0|0|1|15|3|0|65
00014893|[6. <=55]|[4. <=3500]|M|0|0|245|3|224|377|2|0|9|1|1|0|862
00014909|[2. <=30]|[3. <=2500]|F|1|0|133|31|303|0|2|0|155|11|3|2|640
00025940|[1. <=25]|[1. <=700]|M|1|0|14|2|0|0|3|0|2|0|8|0|29
00025961|[2. <=30]|[3. <=2500]|F|0|6|16|0|254|4|0|0|1|0|1|2|284
